	Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	DateTime	FileName	Start.Time	Treatment	Medium	Screen	Library	Plate	RepQuad	ExptTime	ORF	Gene	ID
48	1	5	522.0	1891.0	380	0.0	0.452022237378	0.0	-0.0129319648174	5.93051252408e-05	-0.0140613695211	9.22310683585	0.00205978189734	51.8593178493	51.9667306754	50.9918465009	50.6352504871	50.8665283802	50.1950719718	51.0	52.0	51.0	51.0	51.0	50.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C01
49	2	5	909.0	1889.0	380	0.0	0.378076756154	0.0	-0.00711235242652	2.56915025755e-05	-0.0101398008937	76.4174572917	0.000654445753336	52.4856601436	52.9673116869	52.0512918625	51.8368502088	52.4941126951	51.5835797915	52.0	53.0	52.0	52.0	52.0	52.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C02
50	3	5	1296.0	1886.0	380	0.0	0.368480514739	0.0	-0.0022966636388	4.12986095939e-05	-0.0022966636388	1.23079427048	0.00509089907069	53.6871506291	54.4820617323	53.2607825908	53.4541953923	54.2502945283	53.0381795968	54.0	54.0	53.0	53.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C03
51	4	5	1684.0	1884.0	380	0.0	0.36316228188	0.0	-0.00116725893502	1.58592301045e-05	-0.00206136413569	7.31185483248	0.00207355970267	53.7236375363	54.876017224	53.333308041	53.7646791571	54.8262732032	53.3142334819	54.0	55.0	53.0	54.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C04
52	5	5	2071.0	1882.0	380	0.000442683233459	0.359972719945	0.000142101660226	0.000730784828384	1.37846452067e-05	0.000730784828384	107.929508561	0.000537334408002	53.9544915222	55.3180809125	53.3526811345	53.9396600902	55.3657313227	53.3137223245	54.0	55.0	53.0	54.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C05
53	6	5	2458.0	1880.0	380	0.00121846362444	0.408071038364	0.000490386954777	0.00162490498866	1.37835511648e-05	0.00181706101366	165.823463959	0.000461556478669	54.2035755284	55.4884192045	53.6273381052	54.1768169916	55.5210707012	53.5926680244	54.0	55.0	54.0	54.0	56.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C06
54	7	5	2845.0	1877.0	380	0.00221089079599	0.334091112627	0.000658856775778	0.00186020449176	1.39816421526e-05	0.00186020449176	153.547814483	0.000434000868002	54.3609707817	55.697424583	53.8615172072	54.4621575768	55.8049532401	53.8446060581	54.0	56.0	54.0	54.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C07
55	8	5	3232.0	1875.0	380	0.00413443881852	0.393342564463	0.00158010437204	0.00465235345584	1.44106928363e-05	0.00465235345584	275.861064721	0.000351334036001	54.9293320256	56.2480647308	54.1099162843	54.9886217821	56.2943233821	54.1487912063	55.0	56.0	54.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C08
56	9	5	3620.0	1873.0	380	0.00597465602146	0.352291593472	0.00205403591425	0.00573862964111	1.57794241465e-05	0.00578177311921	86.8890788058	0.000592445629336	55.587555486	56.5504800641	54.8825944974	55.6828082789	56.6004020336	54.8735508711	56.0	57.0	55.0	56.0	57.0	55.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C09
57	10	5	4007.0	1871.0	380	0.00618104472667	0.271966988378	0.00168395222578	0.00554647361611	1.52791466142e-05	0.00578177311921	67.0778455225	0.000592445629336	55.9173231338	56.52118848	54.9765698219	55.9073825249	56.5287182302	54.9309721618	56.0	56.0	55.0	56.0	56.0	55.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C10
58	11	5	4394.0	1868.0	380	0.00388183501465	0.139624279249	0.000698217746752	0.00465235345584	1.69927449978e-05	0.00465235345584	16.8348998355	0.000847335028003	55.8337773831	56.1116538386	54.6402210381	55.4640131953	55.7713482741	54.4534681688	56.0	56.0	55.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C11
59	12	5	4781.0	1866.0	380	0.00160971282231	0.187495263879	0.000293963807822	0.000730784828384	2.44967804248e-05	0.00162490498866	10.3254108505	0.00125378028534	55.0373296102	55.1901017746	53.7956056876	55.0474292885	55.2104303737	53.7797005358	55.0	55.0	54.0	55.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R05C12
60	1	6	490.0	2271.0	380	0.0	0.40862903948	0.0	-0.0140613695211	3.39196584971e-05	-0.0179829381486	105.640505347	0.000578667824002	51.0924186995	51.1655343325	50.0492607516	50.1253902428	50.2702926238	49.3469549415	51.0	51.0	50.0	50.0	50.0	49.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C01
61	2	6	911.0	2276.0	380	0.0	0.314850407479	0.0	-0.0101398008937	1.97167051274e-05	-0.0101398008937	70.9053583406	0.000620001240002	51.8331437073	52.3669700683	51.3905128654	51.5786118624	52.1513116221	51.2906582744	52.0	52.0	51.0	52.0	52.0	51.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C02
62	3	6	1299.0	2274.0	380	0.0	0.3428055745	0.0	-0.00319078379907	1.88968573274e-05	-0.00508882756247	40.6690774266	0.00085422393067	53.1576705116	53.9827378321	52.6534102327	53.0199582805	53.8153230118	52.6031824233	53.0	54.0	53.0	53.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C03
63	4	6	1686.0	2271.0	380	0.0	0.302533049511	0.0	-0.0022966636388	1.31968383125e-05	-0.0022966636388	37.6931037429	0.00083355722267	53.5871436379	54.523226159	53.1981510156	53.4676971702	54.4460467184	53.0937626549	54.0	54.0	53.0	53.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C04
64	5	6	2073.0	2269.0	380	0.0	0.27532877288	0.0	-0.00206136413569	1.40334291553e-05	-0.00206136413569	66.354886292	0.000599334532002	53.353741837	54.6188105187	52.861535767	53.3687947982	54.6348460939	52.853613324	53.0	55.0	53.0	53.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C05
65	6	6	2460.0	2267.0	380	0.0	0.329999104443	0.0	-0.00206136413569	1.92359598859e-05	-0.00206136413569	39.7889385643	0.000847335028003	53.5297371772	54.9427175751	52.9621526835	53.6950585042	54.9292397541	53.0775154743	53.0	55.0	53.0	54.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C06
66	7	6	2847.0	2265.0	380	0.0	0.315098407975	0.0	-0.00206136413569	2.45874538233e-05	-0.00116725893502	11.1546079276	0.00156378090534	53.7228683865	54.9578268474	53.1363358111	53.7294736524	54.9982498667	53.1734844751	54.0	55.0	53.0	54.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C07
67	8	6	3235.0	2262.0	380	0.000569811515997	0.262949414788	6.5499234396e-05	0.000730784828384	2.12197626642e-05	0.000730784828384	6.98762260868	0.00180489249867	54.1215090385	55.1686402934	53.3582918522	54.2024843211	55.2893888271	53.4974904431	54.0	55.0	53.0	54.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C08
68	9	6	3622.0	2260.0	380	0.00269667725438	0.000344445133335	1.5128446319e-06	0.00509941353597	5.46979639199e-05	0.00186020449176	0.105973778161	0.000530445505335	55.94	55.7	55.12	54.9840466953	55.6367263681	54.1593400914	56.0	56.0	55.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C09
69	10	6	4042.0	2234.0	380	0.00253714328853	0.132831821219	0.000385595805724	0.00186020449176	1.33815887601e-05	0.00186020449176	14.789108776	0.000881779541337	54.9770252049	55.741572451	54.1004563842	55.0045678787	55.5565106173	54.0376949293	55.0	56.0	54.0	55.0	56.0	54.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C10
70	11	6	4385.0	2247.0	380	0.0	0.0	0.0	0.0	0.0	0.000730784828384	0.0	0.000702668072003				54.4762022857	54.806428724	53.5279861671				54.0	55.0	54.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C11
71	12	6	4784.0	2253.0	380	0.0	0.3133555156	0.0	-0.00319078379907	3.09291194437e-05	-0.00319078379907	14.2901625034	0.00137778053334	53.515663816	53.9539648691	52.3794051048	53.5191725024	53.8381925076	52.3799385998	53.0	54.0	52.0	53.0	54.0	52.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R06C12
72	1	7	492.0	2655.0	380	0.0	0.506093234409	0.0	-0.0179829381486	5.86344975766e-05	-0.0216692072729	11.9454015991	0.00191511494134	50.2857006738	50.2834955421	49.1774858776	49.3503961169	49.4073309529	48.4973359741	50.0	50.0	49.0	49.0	49.0	49.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C01
73	2	7	886.0	2663.0	380	0.0	0.376705864523	0.0	-0.0101398008937	2.58480229162e-05	-0.0140613695211	173.133495668	0.000434000868002	51.6300678456	51.9874732549	51.111698334	51.1386966998	51.4545524879	50.6351930856	52.0	52.0	51.0	51.0	51.0	51.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C02
74	3	7	1271.0	2659.0	380	0.0	0.38548232652	0.0	-0.00319078379907	1.76200424818e-05	-0.00598293276314	86.8119012923	0.000620001240002	53.5468842147	54.0129385064	52.6661186268	53.1890273979	53.6682547868	52.4318416215	54.0	54.0	53.0	53.0	54.0	52.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C03
75	4	7	1688.0	2659.0	380	0.0	0.378924091182	0.0	-0.0022966636388	1.45947739641e-05	-0.0022966636388	198.567427648	0.000406445257335	53.7484774111	54.4135442233	52.9891464412	53.6389924132	54.3149429877	53.0403633702	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C04
76	5	7	2075.0	2656.0	380	0.0	0.37928231412	0.0	-0.0022966636388	1.48085348748e-05	-0.0022966636388	67.8234160293	0.000695779169336	53.556695788	54.2334489711	52.893601177	53.5251376188	54.2235083903	52.7860139394	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C05
77	6	7	2463.0	2654.0	380	0.0	0.368494292544	0.0	-0.0022966636388	2.06635114701e-05	-0.0022966636388	17.8602330357	0.00133644711734	53.7739245854	54.5187040811	52.6466508385	53.7342751173	54.4279808007	52.6601614487	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C06
78	7	7	2850.0	2652.0	380	0.0	0.335048670097	0.0	-0.0022966636388	2.76724525739e-05	-0.0022966636388	9.25340279489	0.00177044798534	53.8721728761	54.4292910601	52.6052718151	53.7767521368	54.4050867651	52.6126184926	54.0	54.0	52.0	54.0	54.0	52.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C07
79	8	7	3240.0	2661.0	380	0.0	0.329089769291	0.0	-0.00206136413569	1.38128690034e-05	-0.0022966636388	51.4667430229	0.000744001488003	54.0857005296	54.5320382659	53.0379100291	54.0857993634	54.5302905842	53.0662696375	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C08
80	9	7	3624.0	2647.0	380	0.000812384701058	0.245451602014	0.000298240114341	0.000730784828384	0.000113199749588	0.000730784828384	1.56429307359	0.00368556292668	54.7967443166	55.209261858	53.5388436711	54.6145839991	55.0636349527	53.5727237038	55.0	55.0	53.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C09
81	10	7	4014.0	2664.0	380	4.16330916886e-05	0.196030614283	6.69563042305e-05	0.000730784828384	1.42194433901e-05	0.000730784828384	35.0542733264	0.000695779169336	54.7018203542	54.910844813	53.3705018274	54.6008997044	54.817719892	53.2802364937	55.0	55.0	53.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C10
82	11	7	4420.0	2601.0	380	0.0	0.172629011925	0.0	-0.00598293276314	1.32565318867e-05	-0.00319078379907	218.075264006	0.000261778301334	53.2787022627	53.5939981643	52.3545632308	53.4323908012	53.7191220796	52.4415330303	53.0	54.0	52.0	53.0	54.0	52.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C11
83	12	7	4806.0	2665.0	380	0.0	0.19124282693	0.0	-0.011033921054	1.76796982134e-05	-0.0099045013906	21.2924203262	0.000881779541337	52.0304744065	52.1167825367	50.7770253233	52.351362862	52.4079897785	51.0633219761	52.0	52.0	51.0	52.0	52.0	51.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	HIS3	HIS3	K000134_027_078_R07C12
84	1	8	529.0	3052.0	380	0.0	0.509220796219	0.0	-0.0149554896814	7.53706929841e-05	-0.0149554896814	7.71448603877	0.00239044922534	51.05158349	50.804191074	49.64818247	52.2769714494	51.9130288313	50.5078605317	51.0	51.0	50.0	51.0	51.0	50.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C01
85	2	8	883.0	3057.0	380	0.0	0.381534985292	0.0	-0.011033921054	4.71605978159e-05	-0.0101398008937	15.3403396616	0.00146733626801	51.7295428283	51.939278492	51.4001877799	52.6489969591	52.7017387527	51.8194637825	52.0	52.0	51.0	52.0	52.0	52.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C02
86	3	8	1271.0	3056.0	380	0.0	0.354874931972	0.0	-0.0022966636388	2.01088719138e-05	-0.00319078379907	53.4995054403	0.000757779293336	53.9128974648	53.9939239818	53.1318282409	53.9679968392	54.0583574487	53.0942689034	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C03
87	4	8	1690.0	3046.0	380	0.0	0.355405377477	0.0	-0.0022966636388	1.60517335411e-05	-0.0022966636388	132.308495177	0.000482223186669	53.9637921343	54.1930763118	53.1751080615	53.9832104307	54.3151116811	53.2374692743	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C04
88	5	8	2078.0	3043.0	380	0.0	0.337570008473	0.0	-0.00598293276314	1.77366382358e-05	-0.00319078379907	8.50979523286	0.00185311481734	53.1907881311	53.6051793804	52.7621729725	53.5071184185	53.8526398985	52.9048762986	53.0	54.0	53.0	53.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C05
89	6	8	2465.0	3041.0	380	0.0	0.336371339409	0.0	-0.00319078379907	1.64717355161e-05	-0.0022966636388	34.6877010774	0.00091622405467	53.5294503154	53.9291390186	52.8611247645	54.0627407015	54.4168353524	53.2194367455	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C06
90	7	8	2852.0	3039.0	380	0.0	0.300631712375	0.0	-0.00319078379907	2.25870572496e-05	-0.0022966636388	3.03610471203	0.00292778363335	53.9386342805	54.0807057745	52.876604033	54.7067503275	54.8428896484	53.4982712936	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C07
91	8	8	3209.0	3038.0	380	0.0	0.255647177961	0.0	-0.00319078379907	2.48503519304e-05	-0.0022966636388	18.4461854159	0.001095335524	54.019240097	54.1264349232	52.8963352196	54.325031698	54.4286309243	53.205745435	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C08
92	9	8	3623.0	3030.0	380	0.0	0.288906800036	0.0	-0.0020182356172	1.46254140469e-05	-0.0020182356172	54.8738495236	0.000675112461336	54.5076541561	54.496900186	53.3733129858	54.4630750899	54.510196371	53.3588735069	54.0	54.0	53.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C09
93	10	8	4026.0	2999.0	380	0.0	0.167241890039	5.71764877834e-05	0.000730784828384	1.32733659333e-05	0.000730784828384	65.9761633661	0.000468445381335	54.8580137579	54.8137331631	53.4615891585	54.6664736442	54.6428476887	53.4292048575	55.0	55.0	53.0	55.0	55.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C10
94	11	8	4380.0	3151.0	380	0.0338698235392	0.24908205372	0.03418594097	0.0964092115335	0.0147526031956	-0.00319078379907	0.00281040897849	0.087592397407	94.4626213458	89.3146831872	78.1734380618	54.8192726872	54.5725294485	53.0988037136	83.0	79.0	71.0	54.0	54.0	53.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C11
95	12	8	4788.0	3028.0	380	0.0	0.144515400142	0.0	-0.0101398008937	1.66161448847e-05	-0.0101398008937	53.799453622	0.000482223186669	52.4084278768	52.2061683669	51.0225474306	52.4994483947	52.1689603247	50.7529130396	52.0	52.0	51.0	52.0	52.0	51.0	K000134_027_078	K000134_027_078_2012-05-03_20-22-33	2012-05-03_20-22-33	K000134_027_078_2012-05-03_20-22-33	2012-05-03_12-10-00	27	CSM	PlateTest2	ConorLib	5	1	0.342048611111	RAD52	RAD52	K000134_027_078_R08C12
