Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	Date.Time	Inoc.Time	Treatments	Medium	Screen.Name	RepQuad	MasterPlate.Number	Timeseries.order	Library.Name	ORF	Gene	ScreenID	Expt.Time	Growth
12	5	4781	1866	380	0	0.187495263879417	0	-0.0059829327631447	2.38518964648281e-05	-0.00508882756247069	18.4915067588135	0.000936890762670414	53.3401183084102	53.6477201748907	52.0271888892971	53.3523451807638	53.6208200501933	52.246235501594	53	54	52	53	54	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
1	6	490	2271	380	0	0.408629039480301	0	-0.0110339210539688	0.00026353684328498	-0.0219045067760506	0.279865093102692	0.011242689152045	52.8454405988165	52.7964664430096	50.8814336530843	48.9200293555752	49.0783048320209	48.2384674525884	52	52	50	49	49	48	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
2	6	911	2276	380	0	0.314850407478593	0	-0.00990450139059569	7.34591539308384e-05	-0.0149554896814198	1.50866823721902	0.00425045294535034	52.3006520217049	52.7065245930334	51.4043409767198	50.3604271192576	50.9865469499382	50.0940406406789	52	53	51	50	51	50	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
3	6	1299	2274	380	0	0.342805574500038	0	-0.00621823226624673	3.22769737128361e-05	-0.00990450139059569	6.10671615734122	0.00220444885334215	52.538704232145	53.4799646316466	51.9486355050038	51.7355318189918	52.6289374102454	51.4023731904947	52	53	52	52	53	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
4	6	1686	2271	380	0	0.302533049510543	0	-0.00621823226624673	1.70982499404435e-05	-0.00711235242651787	34.7609430524186	0.000868001736003472	52.4587621823481	53.5253438382366	52.0449039074597	52.0504518741666	53.1870610894365	51.6950170378784	52	53	52	52	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
5	6	2073	2269	380	0	0.275328772879768	0	-0.00621823226624673	1.45700982226832e-05	-0.00711235242651787	102.497986600835	0.000482223186668596	52.0598243550929	53.3537418370155	51.6947231465959	51.8676920736924	53.3179363842044	51.4635055231287	52	53	52	52	53	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
6	6	2460	2267	380	0	0.329999104442653	0	-0.0059829327631447	1.90710339321053e-05	-0.0059829327631447	29.8535435201174	0.00097822417867058	52.0669477903263	53.597165104482	51.599565789199	52.1105307532542	53.5376935573423	51.5976063665714	52	54	51	52	54	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
7	6	2847	2265	380	0	0.315098407974594	0	-0.00621823226624673	1.73422678659248e-05	-0.00602607624123907	35.6367903714296	0.000874890638670166	52.0326410144294	53.5239177962396	51.5858548316572	52.1228412508424	53.5214391325776	51.6337393508414	52	54	51	52	54	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
8	6	3235	2262	380	0	0.262949414787718	0	-0.0059829327631447	3.30389131376963e-05	-0.0059829327631447	16.7941726952869	0.00116422455067132	52.5030652344773	53.7545192559602	51.9317788839403	52.4766943013898	53.7750838855605	51.9469020758755	52	54	52	52	54	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
9	6	3622	2260	380	0	0.000344445133334711	1.131207760488e-05	0.0358562778967052	0.000128946590315984	-0.00319078379906689	0.0654225875383131	0.000675112461336034	63.72	63.42	58.6	53.2971656180441	54.0800766309928	52.6708519684931	65	64	59	53	54	53	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
10	6	4042	2234	380	0	0.132831821219198	0	-0.00319078379906689	1.34828627274721e-05	-0.00319078379906689	36.0358057980478	0.000564890018668926	53.3819624520278	54.033969505238	52.566953635515	53.3351472445761	53.9730773202838	52.584140325233	53	54	53	53	54	53	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
11	6	4385	2247	380	0	0	0	0	0	-0.00621823226624673	0	0.000585556726669009	NA	NA	NA	52.7853969041271	53.2453413795716	52.0106709102307	NA	NA	NA	53	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
12	6	4784	2253	380	0	0.31335551559992	0	-0.0101398008936977	3.00613156311458e-05	-0.0101398008936977	14.1483255398469	0.00138466943600554	51.8523314353552	52.4113482973157	50.8785367247785	51.8569937997873	52.2476974938299	50.8538234644942	52	52	51	52	52	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
1	7	492	2655	380	0	0.506093234408691	0.00360955740343709	-0.00962607336899642	0.00134926348802773	-0.0258260754035016	0.0494907390088195	0.0297531706174523	57.2513033417274	56.5926767848635	53.2133260736405	48.2573783753626	48.3550686230752	47.4910873688909	53	53	50	48	48	48	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
2	7	886	2663	380	0	0.37670586452284	0	-0.00319078379906689	0.000255204678169289	-0.0179829381485997	0.226446647460723	0.0120004684453813	53.9382440612256	54.1021706929027	52.298557138416	49.9723358164416	50.3600101682177	49.5877229823825	54	54	52	50	50	50	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
3	7	1271	2659	380	0	0.385482326520209	0	-0.00319078379906689	7.36657201777265e-05	-0.0101398008936977	2.28285496458955	0.00382334098001529	53.9135407545079	54.3282163089515	52.6447986847043	51.8664745975517	52.4765817676337	51.3169252499888	54	54	52	52	52	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
4	7	1688	2659	380	0	0.378924091181516	0	-0.0059829327631447	3.23937012404743e-05	-0.00711235242651787	11.8026981702552	0.00166711444534	53.1220070902645	53.8115989455504	52.3499318243796	52.1898708904565	53.0305581436621	51.6766382714406	53	54	52	52	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
5	7	2075	2656	380	0	0.379282314120184	0	-0.00711235242651787	1.96687074317947e-05	-0.00901039618992167	32.9068569281699	0.000998890886670662	52.3056832010462	53.1514067239406	51.6372668325554	52.0072915741809	52.8892945929149	51.4277168605167	52	53	52	52	53	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
6	7	2463	2654	380	0	0.368494292544141	0	-0.00711235242651787	2.07413177900391e-05	-0.00711235242651787	35.296562199784	0.000950668568003803	52.2861602886467	53.1930792095867	51.2452375165916	52.1829388022254	52.9800807243373	51.2581324315479	52	53	51	52	53	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
7	7	2850	2652	380	0	0.33504867009734	0	-0.00711235242651787	1.97589737111208e-05	-0.00711235242651787	16.2391859177376	0.00133644711733868	52.2644337527757	52.9313060284563	51.0785837651123	52.1803885003885	52.9291064491064	51.1712716912717	52	53	51	52	53	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
8	7	3240	2661	380	0	0.32908976929065	0	-0.00711235242651787	1.35966867719558e-05	-0.00711235242651787	81.1665887802261	0.000592445629335703	52.4092859684746	53.0533377990831	51.4914487869209	52.4286374371085	53.0499640620187	51.5554677071568	52	53	51	52	53	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
9	7	3624	2647	380	0	0.245451602014315	0	-0.00621823226624673	0.000112916612627394	-0.00621823226624673	1.81996205527127	0.00341689572268033	53.0671905697446	53.6552062868369	51.9586023014314	52.9382275337576	53.4848490381718	52.0319909432033	53	53	52	53	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
10	7	4014	2664	380	0	0.196030614283451	0	-0.00621823226624673	1.26341540972944e-05	-0.00621823226624673	127.301047419795	0.000365111841334794	53.0406592634242	53.3026778183863	51.6561006466123	52.9415277837282	53.2366565271411	51.7208517201491	53	53	52	53	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
11	7	4420	2601	380	0	0.172629011924691	0	-0.0101398008936977	1.25888664209553e-05	-0.0101398008936977	465.829410096489	0.00017911146933405	51.6271998084521	52.0490442555569	51.0266171834471	51.7844831892891	52.1483822084561	50.9919318579208	52	52	51	52	52	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
12	7	4806	2665	380	0	0.191242826930098	0	-0.0177045101270004	1.70337874872387e-05	-0.0149554896814198	71.1949009439235	0.000482223186668596	50.4552429667519	50.543208097691	49.2055401462483	50.7494293015332	50.8660988074957	49.5624531516184	50	51	49	51	51	49	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	HIS3	HIS3		0.67619212962963	0
1	8	529	3052	380	0	0.50922079621937	0	-0.00593980424464746	0.000392123682124487	-0.0216260787544514	0.131875497172631	0.0182831476774065	53.8833452833507	53.2869086432446	50.8043939988366	50.9753796917549	50.6884422110553	49.2495859184189	54	53	50	49	49	49	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
2	8	883	3057	380	0	0.381534985292193	0	-0.0101398008936977	0.000101852956997305	-0.0140613695211487	1.06603499366739	0.00556623335468893	52.5090820453561	52.5628159757331	51.594576050845	51.3649375675284	51.4598171023759	50.6076166501442	52	52	51	51	51	50	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
3	8	1271	3056	380	0	0.354874931972086	0	-0.00621823226624673	4.00710147359707e-05	-0.00986137287209844	4.21272396806082	0.00270044984534414	53.4787824669022	53.5368831773887	52.3783243390146	52.6143496321292	52.7609426890344	51.7834527534251	53	53	52	52	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
4	8	1690	3046	380	0	0.355405377477422	0	-0.00621823226624673	1.96791178093129e-05	-0.00711235242651787	32.1519354475999	0.00097822417867058	52.8074082688841	53.1631679944176	51.9906379019596	52.5502297745004	52.9178582879128	51.7540237255531	53	53	52	52	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
5	8	2078	3043	380	0	0.33757000847335	0	-0.0101398008936977	1.71031721233053e-05	-0.0101398008936977	9.46985456124303	0.00175667018000703	51.8677809069018	52.2320517529897	51.3741479939594	52.0131968926466	52.4151561476305	51.4541644567851	52	52	51	52	52	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
6	8	2465	3041	380	0	0.336371339409345	0	-0.0101398008936977	1.62083668757297e-05	-0.00901039618992167	67.987894111682	0.000654445753335951	52.0599246334071	52.4293438191202	51.4241828459081	52.5312924958218	52.9236813968214	51.7302066789158	52	52	51	52	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
7	8	2852	3039	380	0	0.300631712374536	0	-0.00990450139059569	2.22034346125222e-05	-0.00711235242651787	4.66129260436242	0.00236289361467612	52.3262144821265	52.6213565536205	51.4111136571952	53.1105387062775	53.3249179972617	52.0109435486254	52	52	51	53	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
8	8	3209	3038	380	0	0.255647177961023	0	-0.00990450139059569	2.39457376172353e-05	-0.00711235242651787	28.9130146629592	0.000874890638670166	52.4192400970089	52.6090002694691	51.4317434653732	52.7038435553581	52.8684695190234	51.6752089291168	52	52	51	53	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
9	8	3623	3030	380	0	0.288906800035822	0	-0.00711235242651787	1.42973628885814e-05	-0.00711235242651787	202.617628152632	0.000351334036001405	52.8506843435548	52.9638275549621	51.6130001430683	52.801032715577	52.9488195460314	51.6968989469401	53	53	51	53	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
10	8	4026	2999	380	0	0.167241890039336	0	-0.00621823226624673	1.23243924903772e-05	-0.00711235242651787	576.699015888086	0.000158444761333967	53.2288585904354	53.2492482596696	51.861515014211	53.0391532378148	53.0856771781212	51.809387511995	53	53	52	53	53	52	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
11	8	4380	3151	380	0.0269871444370885	0.249082053719663	0.0320592273866992	0.0882876462570376	0.0144284605689544	-0.0101398008936977	0.00293509294993993	0.0857117269790095	92.0383328262854	87.2232762673894	76.2021738529192	53.1900480716304	52.9576345822172	51.5201185277605	81	77	69	52	52	51	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0.0269871444370885
12	8	4788	3028	380	0	0.144515400141911	0	-0.0149554896814198	1.58886854141463e-05	-0.0168535334448236	149.442926727906	0.000289333912001157	50.7160835160645	50.6756602154638	49.5327485937649	50.8569772029988	50.6066933477207	49.1707560616187	51	51	49	51	51	49	K000134_027_078	K000134_027_078_2012-05-04_04-23-43	2012-05-04_04-23-43	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	3	ConorLib	RAD52	RAD52		0.67619212962963	0
1	1	513	342	380	0	0.362721392109451	0.00952599620614483	-0.00711235242651787	0.00387483077792535	-0.0249319552432305	0.00957683303459725	0.0572605589655624	63.2736786128046	61.2213928930925	56.3755911344083	50.5335970943054	49.8287931854542	48.2741492627665	54	53	50	49	48	48	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0
2	1	900	340	380	0.0097885628426058	0.503075895040679	0.0165246074431578	0.0373072541001748	0.00146781761497394	-0.0151907742249247	0.0151184377205344	0.0536714406762147	64.3833650567598	62.9943719446232	59.0644693058732	51.1863476307982	51.2045082762636	50.5898050849807	66	64	59	50	51	50	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0.0097885628426058
3	1	1287	337	380	0.010962340296683	0.520139706946081	0.0141275618509531	0.0252209767181283	0.00088265233077359	-0.00901039618992167	0.0297750110616738	0.0388878555534889	62.4906362576817	61.6137158296249	58.4190903793177	52.7997186212441	53.0506194639448	52.4193548387097	61	61	58	52	53	52	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0.010962340296683
4	1	1675	335	380	0.0115827614423464	0.528068833915446	0.0130402858279259	0.0175464790015612	0.000817429187285443	-0.00508882756247069	0.0473794354291197	0.0310620621241242	61.5861065814363	60.9818407148914	58.5272584958581	53.6088225848831	54.0001751671386	53.2540361428196	59	59	58	53	54	53	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0.0115827614423464
5	1	2062	333	380	0.00919578118661369	0.509482574520705	0.0104998786073354	0.00857392208328605	0.000882819826982543	-0.00508882756247069	0.077496870845632	0.0238562699347621	60.3783955541734	59.9743093960004	57.7443920115743	53.7018425931127	54.1271838660749	53.3174962080782	57	57	56	53	54	53	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0.00919578118661369
6	1	2449	331	380	0.00808956558248744	0.521731043462087	0.00874227595879373	0.00275430969243128	0.000933743643445167	-0.00229666363879575	0.112002927835675	0.0200811512734137	59.216953852248	59.011091305209	57.1326599326599	53.9770258980785	54.4870509607352	53.6369515743381	55	56	55	54	54	53	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0.00808956558248744
7	1	2836	330	380	0.0113855136745633	0.52239237811809	0.0111602226738923	0.00554647361610621	0.0010483385171936	-0.0011672589350197	0.0624266204914027	0.0269149427187743	60.7361764977384	60.1193443314739	57.7475043188142	54.5196019039377	54.927376316169	54.0544208856195	56	56	55	54	55	54	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0.0113855136745633
8	1	3223	334	380	0.0133711603696981	0.518231480907406	0.0126488243328949	0.00857392208328605	0.000941112014104797	0.000730784828384094	0.0636443984768383	0.0265498308774395	61.6663963736424	60.8626955747272	58.2890451566592	54.8071467383533	55.1889066834444	54.2522521234307	57	57	56	54	55	54	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0.0133711603696981
9	1	3605	306	380	0.0277127377190817	0.533573067146134	0.0254698296886729	0.0256680442780624	0.00382113605510085	0.00275430969243128	0.0141455857096652	0.0571434476202286	68.4861078833889	66.6530198569474	62.7655382549642	55.8436055356167	55.9467706440988	55.0339994387582	62	61	59	55	56	55	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0.0277127377190817
10	1	3998	322	380	0.0214843138820829	0.364312728625457	0.0177108123524044	0.0453621594119089	0.00200229956898645	0.00554647361610621	0.0262245314921612	0.0346787360241387	69.0585054080629	66.7924892216928	62.5141630738976	56.3108900376042	56.180510853192	55.1266512782167	68	66	62	56	56	55	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0.0214843138820829
11	1	4385	320	380	0.0112206638244683	0.495566991133982	0.0129389388547762	0.00162490498865523	0.00335511909772413	-0.00508882756247069	0.0266056623869241	0.0401554136441606	62.556292311328	61.1889570040452	58.0814740675869	53.8859663498307	53.7747596416475	52.976687971157	55	55	54	53	54	53	K000134_027_078	K000134_027_078_2012-05-04_08-22-26	2012-05-04_08-22-26	2012-05-03_12-10-00	27	CSM	PlateTest2	1	5	4	ConorLib	HIS3	HIS3		0.841967592592593	0.0112206638244683
