Column	Row	x	y	Diameter	Intensity	Area	Trimmed	FeatureMedian	FeatureVariance	BackgroundMedian	Circularity	Perimeter	redMean	greenMean	blueMean	redMeanBack	greenMeanBack	blueMeanBack	redMedian	greenMedian	blueMedian	redMedianBack	greenMedianBack	blueMedianBack	Barcode	Filename	Date.Time	Inoc.Time	Treatments	Medium	Screen.Name	RepQuad	MasterPlate.Number	Timeseries.order	Library.Name	ORF	Gene	ScreenID	Client	ExptDate	User	PI	Condition	Inoc	Expt.Time	Growth
14	14	2786	2727.5	174	0.00243841160097	0.606628571429	0.00220863914316	0.00270589192708	1.75780245678e-05	0.000894105200674	0.00978317194233	0.159510204082	84.7125632469	85.8839487566	84.9490257294	82.646717025	83.9857225865	83.3652361584	85	86	85	83	84	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YDR217C	RAD9	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00243841160097
15	14	2960	2727.5	174	0.00200629313933	0.634351020408	0.00176750760754	0.00112941966337	1.43547139861e-05	0.00112941966337	0.0134966143551	0.138873469388	83.599372008	85.0954856643	84.3198126319	82.0335774245	83.7303089837	83.0379532059	84	85	84	82	84	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00200629313933
16	14	3134	2727.5	174	0.00315936795421	0.577404081633	0.00287613015909	0.00392156862745	3.15959076291e-05	0.00112941966337	0.00703296798358	0.183542857143	84.0413956908	85.389413561	84.5836679296	81.7792458662	83.3289290682	82.7197496523	84	85	85	82	83	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YMR190C	SGS1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00315936795421
17	14	3308	2727.5	174	0.00295329644358	0.628930612245	0.00273988284767	0.00112941966337	5.39262917869e-05	0.000894105200674	0.00859390443548	0.173289795918	84.6797154873	85.7826177249	84.8145475313	82.1931538191	83.4640091517	83.0843892995	84	85	85	82	83	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00295329644358
18	14	3483	2727.5	174	0.00216625066726	0.595330612245	0.00194186633833	0.00112941966337	1.64506737388e-05	0.000894105200674	0.0110425001436	0.148734693878	83.5008775779	84.528411584	84.1341597192	81.8561284596	82.8788025498	82.8407165335	84	85	84	82	83	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YPR074C	TKL1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00216625066726
19	14	3657	2727.5	174	0.000489488965508	0.029387755102	7.28115015537e-05	0.00112941966337	9.06999240989e-06	0	0.18841705211	0.008	82.2766666667	83.0388888889	82.89	82.3042220353	82.9645752733	83.0513708999	82	83	83	82	83	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000489488965508
20	14	3831	2727.5	174	0.000380397315176	0	0	0	0	0	0	0	NA	NA	NA	82.8653387755	83.2430693878	83.5895510204	NA	NA	NA	83	83	84	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YMR284W	YKU70	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000380397315176
21	14	4005	2727.5	174	0.00228780590166	0.638497959184	0.00215515303192	0.00112941966337	1.67159894604e-05	0	0.0100325323143	0.1616	82.1703487777	82.1878388054	82.6801166002	80.0918616204	80.2570680155	80.9430042453	82	82	83	80	80	81	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00228780590166
22	14	4179	2727.5	174	0.00246978908946	0.564310204082	0.00231369741842	0.00392156862745	2.13684286676e-05	0	0.00739001041157	0.177012244898	80.5645758593	80.4239092698	80.7997338271	78.8940268305	78.8091883385	79.5336880761	81	80	81	78	79	79	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00246978908946
23	14	4353	2727.5	174	0.00162833393221	0.644604081633	0.00149463073999	0	1.17056324348e-05	0	0.0148660260947	0.133387755102	78.3602147814	78.3977002178	78.9317663746	76.8447262036	76.8663175303	77.7206909225	78	78	79	77	77	78	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00162833393221
24	14	4527	2727.5	174	0.00254375179369	0.62746122449	0.00238270749999	0.00112941966337	2.23962517102e-05	0	0.00804103101276	0.17893877551	78.2580141549	78.2824208993	78.771856786	75.8319747568	76.0002629503	77.0729248839	78	78	79	76	76	77	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00254375179369
1	15	506	2877.5	174	0.00272333732223	0.827526530612	0.00265955759159	0.000235284543505	2.06687509613e-05	0	0.00842832863908	0.200718367347	78.818371937	79.2442094464	79.0891370398	76.7737599394	77.3072699735	77.580272624	79	79	79	77	77	78	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00272333732223
2	15	697	2904.5	174	0.000658245380183	0.0484244897959	0.00030194701318	0.00415685317096	3.75859878429e-05	0	0.0524636492193	0.0194612244898	80.2650033715	80.5684423466	80.3762643291	78.5740511976	79.1855740855	78.9459886075	80	80	80	79	79	79	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YPL178W	CBC2	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000658245380183
3	15	871	2904.5	174	0.00313716092785	0.654759183673	0.00296407426643	0.00392156862745	2.17668561995e-05	0	0.0072069548609	0.19307755102	82.3174745661	82.7978256533	82.2877518452	79.9994325168	80.9446703868	80.8334436773	83	83	82	80	81	81	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00313716092785
4	15	1045	2904.5	174	0.00336293593609	0.6272	0.00314627056096	0.00392156862745	2.64531013775e-05	0.000894105200674	0.00591695380637	0.208555102041	83.8956164098	84.6430653894	84.025666389	81.797407375	82.889025138	82.6209161776	84	85	84	82	83	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YBR274W	CHK1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00336293593609
5	15	1219	2904.5	174	0.000626863665388	0.0781387755102	0.00016174918991	0.000235284543505	9.09448508495e-06	0.000235284543505	0.126792813901	0.0159020408163	84.5687421646	85.7735060593	84.9786878395	85.3632048739	86.5247237178	85.6322612638	84	86	85	86	87	86	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000626863665388
6	15	1385	2904.5	174	0.000725979194412	0.0288326530612	0.000199127304242	0.00694903205423	2.78974570729e-05	0.000235284543505	0.0784864846401	0.0122775510204	88.1642129105	89.3499433749	88.7146092865	85.6087014996	86.9391769215	86.0463317867	88	89	89	86	87	86	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YLR233C	EST1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000725979194412
7	15	1568	2904.5	174	0.0036107379993	0.630269387755	0.00335655203781	0.00481567382813	2.52389857838e-05	0.00112941966337	0.00562956749663	0.214334693878	85.5489586571	87.0054398508	86.0048181536	83.8533957432	85.4668374106	84.7894550914	86	87	86	84	86	85	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.0036107379993
8	15	1742	2904.5	174	0.000793385417644	0.0815346938776	0.000186286284045	0.00112941966337	1.0888727187e-05	0.00112941966337	0.121113580016	0.0166204081633	84.0484581498	86.0981177413	85.0660792952	84.5021686576	86.3002346416	85.2774104096	84	86	85	85	86	85	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YMR073C	IRC21	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000793385417644
9	15	1916	2904.5	174	0.00263253268788	0.666089795918	0.0024120484307	0.00270589192708	1.61097884909e-05	0.00112941966337	0.008418899975	0.180179591837	84.5513505564	86.4109024952	85.346683661	82.957461373	84.9645022492	84.227752787	85	87	85	83	85	84	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00263253268788
10	15	2090	2904.5	174	0.00243150671792	0.661910204082	0.00220064432902	0.00112941966337	1.60800156296e-05	0.00112941966337	0.00949348171329	0.169142857143	84.0653643136	85.7685856642	84.8132307237	82.15636469	84.0321614835	83.4607881012	84	86	85	82	84	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YML061C	PIF1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00243150671792
11	15	2264	2904.5	174	0.0027923700066	0.669420408163	0.00256852254085	0.00112941966337	2.65647470392e-05	0.00112941966337	0.00936827312159	0.171232653061	83.7208428857	85.3652016975	84.125115848	81.9768866061	83.8115369419	83.0832674832	84	85	84	82	84	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.0027923700066
12	15	2438	2904.5	174	0.00222012105037	0.579559183673	0.00195416131199	0.00112941966337	1.73834157498e-05	0.00112941966337	0.0113446832821	0.144783673469	83.5304524199	85.0309313201	84.1495858922	81.8745728487	83.4432277105	83.0137465051	84	85	84	82	83	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YIL160C	POT1	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00222012105037
13	15	2612	2904.5	174	0.00242222368635	0.580016326531	0.00214427007619	0.00112941966337	1.82173314706e-05	0.00112941966337	0.00961995160395	0.157289795918	83.7242019929	85.0167764454	84.2479873895	82.1683252993	83.6921163116	83.0997512051	84	85	84	82	84	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00242222368635
14	15	2786	2904.5	174	0.000634906094274	0.00979591836735	2.79688242484e-05	0.00112941966337	9.62555877864e-06	0.000894105200674	0.815292211139	0.00222040816327	83.31	84.7266666667	84.1833333333	82.448211047	83.8212695796	83.2687551525	83	85	84	82	84	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YMR224C	MRE11	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000634906094274
15	15	2960	2904.5	174	0.00216367497585	0.655379591837	0.00194508644864	0.00112941966337	1.53536777252e-05	0.00112941966337	0.011971636009	0.14987755102	83.1387075881	84.351003936	83.7283144836	81.5588402501	83.0478491567	82.6556755732	83	84	84	81	83	82	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00216367497585
16	15	3134	2904.5	174	0.0028197993084	0.568293877551	0.00255740818495	0.00392156862745	3.20591641808e-05	0.000894105200674	0.00835598914306	0.167053061224	83.4755803264	84.4434612733	83.8784762124	81.6514635807	82.8031918917	82.6525981393	83	84	84	81	83	82	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YLR398C	SKI2	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.0028197993084
17	15	3308	2904.5	174	0.00209812854829	0.623314285714	0.00189115586176	0.00112941966337	1.30834844659e-05	0.000894105200674	0.0129073473127	0.140767346939	82.9264497878	83.8824977736	83.571847661	81.5652739251	82.6051490985	82.7895284327	83	84	84	82	83	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00209812854829
18	15	3483	2904.5	174	0.00200250820152	0.614530612245	0.0018151753084	0.00112941966337	1.57570453287e-05	0	0.0126842328837	0.140995918367	83.0010095643	83.6756110521	83.6060042508	81.8745446845	82.6372723422	83.029648454	83	84	84	82	83	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YJR014W	TMA22	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00200250820152
19	15	3657	2904.5	174	0.000498145382176	0.0542367346939	0.00014221148518	0.00112941966337	9.98045408809e-06	0	0.104932441787	0.0145632653061	81.790487658	82.2745334136	82.5755568934	82.1734221793	82.5503728767	82.8118008562	82	82	82	82	82	83	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000498145382176
20	15	3831	2904.5	174	0.000337604124658	0.00257959183673	1.27413504464e-05	0.00481567382813	1.04864096551e-05	0	1.10304808726	0.000979591836735	81.6835443038	82.3797468354	82.8860759494	81.7165258954	81.8838145747	82.3558567407	82	82	83	82	82	82	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YMR106C	YKU80	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000337604124658
21	15	4005	2904.5	174	0.00209054490058	0.662889795918	0.00194277254652	0.000894105200674	1.8120960294e-05	0	0.012093009788	0.149975510204	80.8211418157	80.8617802079	81.4944091424	79.269469198	79.4447888415	80.4318093762	81	81	81	79	79	80	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00209054490058
22	15	4179	2904.5	174	0.00223513969162	0.611820408163	0.00207976714221	0.000894105200674	1.9446945679e-05	0	0.00888104636055	0.168130612245	79.4791055132	79.2816886375	79.8241447404	77.3003869448	77.3286507402	78.33243607	80	79	80	77	77	78	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YOR368W	RAD17	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00223513969162
23	15	4353	2904.5	174	0.00234087985878	0.652604081633	0.00220520297865	0.000894105200674	2.86926281788e-05	0	0.00962196874235	0.166824489796	77.9884419093	77.775492845	78.2740918643	76.0430491588	75.9531910894	76.9126797631	78	78	78	76	76	77	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00234087985878
24	15	4527	2904.5	174	0.0025041591197	0.567020408163	0.00230912113967	0.00368628408395	2.28276355215e-05	0	0.00689422092132	0.183706122449	76.5155773107	76.3087244457	76.9159228333	74.3623680241	74.3715686275	75.5969834087	77	76	77	74	74	76	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.0025041591197
1	16	509	3053.5	174	0.00268451465352	0.872391836735	0.00264000706142	0	2.66537014026e-05	0	0.0101793470655	0.187526530612	83.2481940338	82.8561964292	82.1180147472	79.6983111566	80.1821903787	80.0844421699	81	81	81	78	79	79	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00268451465352
2	16	688	3059.5	174	0.00386185562311	0.655151020408	0.00369988740418	0.00392156862745	3.11522187064e-05	0	0.00473780073212	0.238204081633	81.9522527911	82.4376495215	82.4833532695	80.5436038254	81.188523814	81.4464539343	82	82	82	80	81	81	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00386185562311
3	16	859	3061.5	174	0.00308858065492	0.767151020408	0.00298677720405	0.00112941966337	2.45824068813e-05	0	0.0090361282907	0.186644897959	83.3766493573	84.247850515	84.6351834511	82.3913897069	83.2672836909	83.8687421119	84	84	85	82	83	84	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00308858065492
4	16	1045	3080.5	174	0.00365980918246	0.612767346939	0.00352632275566	0.00415685317096	3.65374191196e-05	0	0.00591711482862	0.20613877551	85.5217414473	86.4694660556	86.5777469892	87.2982544903	87.9935913652	88.0609663547	86	87	87	86	87	88	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00365980918246
5	16	1219	3080.5	174	0.000566519744617	0.0753632653061	0.000215699823875	0.00112941966337	9.75753611009e-06	0	0.0811041917259	0.0195265306122	87.3041594454	88.2564991334	88.1247833622	90.0711586679	90.7477133877	90.1555249497	87	88	88	89	90	90	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000566519744617
6	16	1393	3080.5	174	0.00272969167354	0.576293877551	0.00257185242456	0.00279214896408	3.43538748016e-05	0	0.0085035104826	0.166759183673	91.0141651085	91.6650235141	90.7666723327	93.6984432799	94.160527127	92.9918310727	90	91	90	93	93	92	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00272969167354
7	16	1568	3080.5	174	0.00250991187784	0.708734693878	0.00238993732649	0.00112941966337	1.95485867008e-05	0	0.0119825933512	0.155787755102	89.2943100668	90.3902326653	89.7364201797	91.2239910314	91.9667040359	91.0840807175	89	90	90	91	92	91	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00250991187784
8	16	1742	3080.5	174	0.00292330853044	0.592195918367	0.00271203070193	0.00392156862745	2.3571004798e-05	0.000235284543505	0.00689791521876	0.187689795918	88.4241839435	89.8466034407	89.0867887075	88.8441028105	90.0318680439	89.4367042998	88	90	89	88	90	89	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	YOR202W	HIS3	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.00292330853044
9	16	1916	3080.5	174	0.000764959366559	0.0780734693878	0.0002124161481	0.00112941966337	8.06215654996e-06	0.000894105200674	0.123121966181	0.0161306122449	85.2580510247	87.0723546633	86.6771225429	87.331338103	88.7149890203	88.215803641	85	87	87	87	89	88	K000347_027_022	K000347_027_022_2015-02-27_09-50-37	2015-02-27_09-50-37	2015-02-27_10-21-10	27	SDM_rhlk_CTGN	cdc13-1_RAD57_NATMX	2	2	1	MQ_KAN_V2_384	EMPTY	EMPTY	MQFQFA0173	EMH	2015/01/12'	EMH	DAL	SDM_rhlk_CTGN	CONC	-0.0212152777777778	0.000764959366559
